Row_ID,Paper_ID,Authors,Year,Title,ID_FullText,Case countries,Continent,Latitude,Longitude,Food system classification ,"Non-legume main Farm/forest products for 
 which the production is being intensified (NOT all products produced)",Legume,Legume_all,Ecological outcome,Social outcome,Combined ecological-social outcome,Description combined ecological-social outcome,Description combined ecological-social outcome
95,251,"Islami T., Guritno B., Utomo W.H.",2011,"Performance of cassava (Manihot esculenta Crantz) based cropping systems and associated soil quality changes in the degraded tropical uplands of East Java, Indonesia",94,Indonesia,Asia,-8.083333,112.033333,Grain / Mungbean,Rice,Mung and Faba Bean,Mung bean,Mix,Mix,Mix-Mix,Mixed Socio-ecological Outcomes,Mixed Socio-ecological Outcomes
99,251,"Islami T., Guritno B., Utomo W.H.",2011,"Performance of cassava (Manihot esculenta Crantz) based cropping systems and associated soil quality changes in the degraded tropical uplands of East Java, Indonesia",94,Indonesia,Asia,-8.083333,112.033333,Non-Grain / Mungbean,Maize,Mung and Faba Bean,Mung bean,Mix,Mix,Mix-Mix,Mixed Socio-ecological Outcomes,Mixed Socio-ecological Outcomes
236,510,"Ruangsanka S., Sanfan S., Chaiwong U.",2021,"Does intercropping of baby corn (Zea mays l.) with pulse legumes improve soil fertility, crop productivity and profitability?",204,Thailand,Asia,14.642869,101.315256,Grain / Mungbean,Corn,Mung and Faba Bean,Mung bean,Lose,Lose,Lose-Lose,Negative Socio-ecological Outcomes,Negative Socio-ecological Outcomes
337,725,"Temeche D, Getachew E, Hailu G, Abebe A",2022,"Effect of Sorghum-Mung Bean Intercropping on Sorghum-Based Cropping System in the Lowlands of North Shewa, Ethiopia",310,Ethiopia,Africa,10.179986,39.4439305,Grain / Mungbean,Sorghum,Mung and Faba Bean,Mung bean,Lose,Win,Lose-Win,Opposing Socio-ecological Outcome,Opposing Socio-ecological Outcome
342,732,"Shahzad M, Hussain M, Farooq M, Farooq S, Jabran K, Nawaz A. ",2017,"Economic assessment of conventional and conservation tillage practices in different wheat-based cropping systems of Punjab, Pakistan. ",317,Pakistan,Asia,30.183333,71.43,Grain / Mungbean,Wheat,Mung and Faba Bean,Mung bean,Lose,Win,Lose-Win,Opposing Socio-ecological Outcome,Opposing Socio-ecological Outcome
12,18,"Alam M.M., Ladha J.K., Faisal M.W., Sharma S., Saha A., Noor S., Rahman M.A.",2015,Improvement of cereal-based cropping systems following the principles of conservation agriculture under changing agricultural scenarios in Bangladesh,15,Bangladesh,Asia,23.983611,90.402778,Grain / Mungbean,Rice,Mung and Faba Bean,Mung bean,Win,Mix,Win-Mix,Positive Ecological Outcome,Positive Ecological Outcome
346,738,"Qian X, Zang HD, Xu HS, et al. ",2018,"Relay strip intercropping of oat with maize, sunflower and mung bean in semi-arid regions of Northeast China: Yield advantages and economic benefits",323,China,Asia,45.616667,122.766667,Grain / Mungbean,Oat,Mung and Faba Bean,Mung bean,Win,Mix,Win-Mix,Positive Ecological Outcome,Positive Ecological Outcome
46,104,"Choudhary R., Singh P., Sidhu H.S., Nandal D.P., Jat H.S., Yadvinder-Singh, Jat M.L.",2016,Evaluation of tillage and crop establishment methods integrated with relay seeding of wheat and mungbean for sustainable intensification of cotton-wheat system in South Asia,47,India,Asia,30.99193112,75.73629898,Grain + Non-Grain / Mungbean,Cotton-Wheat,Mung and Faba Bean,Mung bean,Win,Mix,Win-Mix,Positive Ecological Outcome,Positive Ecological Outcome
254,539,"Sharma A.R., Behera U.K.",2009,Recycling of legume residues for nitrogen economy and higher productivity in maize (Zea mays)-wheat (Triticum aestivum) cropping system,218,India,Asia,28.066667,77.016667,Grain / Mungbean,Maize-wheat,Mung and Faba Bean,Mung bean,Win,Mix,Win-Mix,Positive Ecological Outcome,Positive Ecological Outcome
296,589,"Soriano J.B., Wani S.P., Rao A.N., Hanumanthappa A.K., Gowda J.A.C., Rathore A.",2017,On-farm evaluation of dry-seeded rice cultivars and cropping systems in the semi-arid region of India,244,India,Asia,16.166667,77.25,Grain / Mungbean,Rice,Mung and Faba Bean,Mung bean,Win,Mix,Win-Mix,Positive Ecological Outcome,Positive Ecological Outcome
70,195,"Ghosh P.K., Hazra K.K., Venkatesh M.S., Praharaj C.S., Kumar N., Nath C.P., Singh U., Singh S.S.",2019,Grain legume inclusion in cereal-cereal rotation increased base crop productivity in the long run,74,India,Asia,26.50277497,80.27264631,Grain / Mungbean,Maize-Wheat,Mung and Faba Bean,Mung bean,Win,Mix,Win-Mix,Positive Ecological Outcome,Positive Ecological Outcome
149,388,"Mishra M.M., Mohanty M., Gulati J.M.L., Nanda S.S.",2013,"Evaluation of various rice (Oryza sativa) based crop sequences for enhanced productivity, profitability and energy efficiency in eastern plateau and hills zone of India",143,India,Asia,21.374772,83.893241,Grain + Non-Grain / Mungbean,Rice-groundnut,Mung and Faba Bean,Mung bean,Win,Mix,Win-Mix,Positive Ecological Outcome,Positive Ecological Outcome
297,599,"Syafruddin, Suwardi",2020,Intercropping of maize-mungbean to increase the farmer's income,246,Indonesia,Asia,-5.286306,119.569389,Grain / Mungbean,Maize,Mung and Faba Bean,Mung bean,Win,Mix,Win-Mix,Positive Ecological Outcome,Positive Ecological Outcome
353,744,"Midega, C.A.O., Salifu, D., Bruce, T.J., Pittchar, J., Pickett, J.A., Khan, Z.R.,",2014,Cumulative effects and economic benefits of intercropping maize with food legumes on Striga hermonthica infestation.,329,Kenya,Africa,-0.430619,34.206908,Grain / Mungbean,Maize,Mung and Faba Bean,Mung bean,Win,Mix,Win-Mix,Positive Ecological Outcome,Positive Ecological Outcome
133,329,"Lengwati D.M., Mathews C., Dakora F.D.",2020,Rotation Benefits From N2-Fixing Grain Legumes to Cereals: From Increases in Seed Yield and Quality to Greater Household Cash-Income by a Following Maize Crop,123,South Africa,Africa,-25.440278,30.9825,Grain / Mungbean,Maize,Mung and Faba Bean,Mung bean,Win,Mix,Win-Mix,Positive Ecological Outcome,Positive Ecological Outcome
261,546,"Sharma S.K., Singh J.",2014,Productivity and economics of castor (Ricinus communis) - based intercropping systems under rainfed conditions,221,India,Asia,29.15017,75.704463,Non-Grain / Mongbean,Castor,Mung and Faba Bean,Mung bean,Mix,Win,Mix-Win,Positive Social Outcome,Positive Social Outcome
27,56,"Banjara T.R., Bohra J.S., Kumar S., Singh T., Shori A., Prajapat K.",2021,Sustainable alternative crop rotations to the irrigated rice-wheat cropping system of Indo-Gangetic plains of India,29,India,Asia,25.264155,82.993523,Grain / Mungbean,Rice,Mung and Faba Bean,Mung bean,Mix,Win,Mix-Win,Positive Social Outcome,Positive Social Outcome
17,39,"Arunrat N., Wang C., Pumijumnong N.",2016,Alternative cropping systems for greenhouse gases mitigation in rice field: a case study in Phichit province of Thailand,23,Thailand,Asia,16.23455856,100.2991131,Grain / Mungbean,Rice,Mung and Faba Bean,Mung bean,Mix,Win,Mix-Win,Positive Social Outcome,Positive Social Outcome
18,39,"Arunrat N., Wang C., Pumijumnong N.",2016,Alternative cropping systems for greenhouse gases mitigation in rice field: a case study in Phichit province of Thailand,23,Thailand,Asia,16.23455856,100.2991131,Grain / Mungbean,Rice,Mung and Faba Bean,Mung bean,Mix,Win,Mix-Win,Positive Social Outcome,Positive Social Outcome
369,770,"Cox, H. W., Kelly, R. M., & Strong, W. M. (2010). ",2010,Pulse crops in rotation with cereals can be a profitable alternative to nitrogen fertiliser in central Queensland,355,Australia,Oceania,-24.133333,150.333333,Grain / Mungbean,Wheat,Mung and Faba Bean,Mung bean,Win,Win,Win-Win,Positive Socio-ecological Outcomes,Positive Socio-ecological Outcomes
370,770,"Cox, H. W., Kelly, R. M., & Strong, W. M. (2010). ",2010,Pulse crops in rotation with cereals can be a profitable alternative to nitrogen fertiliser in central Queensland,355,Australia,Oceania,-24.133333,150.333333,Grain / Mungbean,Sorghum,Mung and Faba Bean,Mung bean,Win,Win,Win-Win,Positive Socio-ecological Outcomes,Positive Socio-ecological Outcomes
266,560,"Singh A., Tanwar S.P.S., Meghwal P.R., Saxena A., Kumar M.",2018,Assessing productivity and profitability of a rejuvenated ber (Ziziphus mauritiana) based agri-horti system under arid rainfed conditions,229,India,Asia,26.3,73.066667,Non-Grain / Mungbean,Ber (Jujube fruit tree) (Ziziphus maurtitiajna),Mung and Faba Bean,Mung bean,Win,Win,Win-Win,Positive Socio-ecological Outcomes,Positive Socio-ecological Outcomes
101,258,"Jat R.D., Jat H.S., Nanwal R.K., Yadav A.K., Bana A., Choudhary K.M., Kakraliya S.K., Sutaliya J.M., Sapkota T.B., Jat M.L.",2018,Conservation agriculture and precision nutrient management practices in maize-wheat system: Effects on crop and water productivity and economic profitability,97,India,Asia,29.808333,76.921111,Grain / Mungbean,Maize-Wheat,Mung and Faba Bean,Mung bean,Win,Win,Win-Win,Positive Socio-ecological Outcomes,Positive Socio-ecological Outcomes
103,259,"Jat R.S., Choudhary R.L., Singh H.V., Meena M.K., Singh V.V., Rai P.K.",2021,"Sustainability, productivity, profitability and soil health with conservation agriculture based sustainable intensification of oilseed brassica production system",98,India,Asia,27.21551032,77.50299474,Non-Grain / Mungbean,Indian mustard (Brassica),Mung and Faba Bean,Mung bean,Win,Win,Win-Win,Positive Socio-ecological Outcomes,Positive Socio-ecological Outcomes
344,737,"Nageswara Rao N, Meinke H, Craufurd PQ, et al.",2015,Strategic double cropping on Vertisols: A viable rainfed cropping option in the Indian SAT to increase productivity and reduce risk,322,India,Asia,17.5,78.2,Grain / Mungbean,Sorghum,Mung and Faba Bean,Mung bean,Win,Win,Win-Win,Positive Socio-ecological Outcomes,Positive Socio-ecological Outcomes
277,574,"Singh S.P., Lal S.S.",2013,Evaluation of different cropping systems for their productivity and sustainability in Madhya Pradesh,236,India,Asia,26.276232,78.220705,Non-Grain / Mungbean,Potato,Mung and Faba Bean,Mung bean,Win,Win,Win-Win,Positive Socio-ecological Outcomes,Positive Socio-ecological Outcomes
157,407,"Nageswara Rao V., Meinke H., Craufurd P.Q., Parsons D., Kropff M.J., Anten N.P.R., Wani S.P., Rego T.J.",2015,Strategic double cropping on Vertisols: A viable rainfed cropping option in the Indian SAT to increase productivity and reduce risk,151,India,Asia,17.51127948,78.27522609,Grain / Mungbean,Sorghum,Mung and Faba Bean,Mung bean,Win,Win,Win-Win,Positive Socio-ecological Outcomes,Positive Socio-ecological Outcomes
229,505,"Reddy P.R.R., Mohammad S.",2009,Evaluation of cotton (Gossypium hirsutum)-based intercropping system through different approaches under rainfed conditions,202,India,Asia,18.05,79.366667,Non-Grain / Mungbean,Cotton,Mung and Faba Bean,Mung bean,Win,Win,Win-Win,Positive Socio-ecological Outcomes,Positive Socio-ecological Outcomes
69,195,"Ghosh P.K., Hazra K.K., Venkatesh M.S., Praharaj C.S., Kumar N., Nath C.P., Singh U., Singh S.S.",2019,Grain legume inclusion in cereal-cereal rotation increased base crop productivity in the long run,74,India,Asia,26.50277497,80.27264631,Grain / Mungbean,Rice-Wheat,Mung and Faba Bean,Mung bean,Win,Win,Win-Win,Positive Socio-ecological Outcomes,Positive Socio-ecological Outcomes
244,528,"Sarkar R.K., Sanyal S.R.",2000,Production potential and economic feasibility of sesame (Sesamum indicum)-based intercropping system with pulse and oilseed crops on rice fallow land,213,India,Asia,22.366667,88.466667,Non-Grain / Mungbean,Sesame,Mung and Faba Bean,Mung bean,Win,Win,Win-Win,Positive Socio-ecological Outcomes,Positive Socio-ecological Outcomes
247,529,"Sarkar R.K., Chakraborty A.",2000,Biological feasibility and economic viability of intercropping pulse and oilseed crops with sesame (Sesamum indicum) under different planting patterns in rice-fallow gangetic alluvial land,214,India,Asia,22.366667,88.466667,Non-Grain / Mungbean,Sesame,Mung and Faba Bean,Mung bean,Win,Win,Win-Win,Positive Socio-ecological Outcomes,Positive Socio-ecological Outcomes
250,530,"Sarkar R.K., Chakraborty A., Bala B.",1998,Biological potential and economic feasibility of intercropping of sunflower (Helianthus annuus) with pulses and oilseeds under different planting patterns on rice fallow land,215,India,Asia,22.366667,88.466667,Grain / Mungbean,Sunflower,Mung and Faba Bean,Mung bean,Win,Win,Win-Win,Positive Socio-ecological Outcomes,Positive Socio-ecological Outcomes
263,546,"Sharma S.K., Singh J.",2014,Productivity and economics of castor (Ricinus communis) - based intercropping systems under rainfed conditions,221,India,Asia,29.15017,75.704463,Non-Grain / Clusterbean,Castor,Other Legumes,Clusterbean,Mix,Win,Mix-Win,Positive Social Outcome,Positive Social Outcome
57,132,"Dayal D., Mangalassery S., Meena S.L., Ram B.",2015,Productivity and profitability of legumes as influenced by integrated nutrient management with fruit crops under hot arid ecology,57,India,Asia,23.215138,69.792388,Non-Grain / Clusterbean,"Pomegranate, Ber/jujube (Ziziphus mauritiana), Aonla/Indian gooseberry (Embelica officinalis)",Other Legumes,Clusterbean,Win,Win,Win-Win,Positive Socio-ecological Outcomes,Positive Socio-ecological Outcomes
102,259,"Jat R.S., Choudhary R.L., Singh H.V., Meena M.K., Singh V.V., Rai P.K.",2021,"Sustainability, productivity, profitability and soil health with conservation agriculture based sustainable intensification of oilseed brassica production system",98,India,Asia,27.21551032,77.50299474,Non-Grain / Clusterbean,Indian mustard (Brassica),Other Legumes,Clusterbean,Win,Win,Win-Win,Positive Socio-ecological Outcomes,Positive Socio-ecological Outcomes
352,744,"Midega, C.A.O., Salifu, D., Bruce, T.J., Pittchar, J., Pickett, J.A., Khan, Z.R.,",2014,Cumulative effects and economic benefits of intercropping maize with food legumes on Striga hermonthica infestation.,329,Kenya,Africa,-0.430619,34.206908,Grain / Crotalaria,Maize,Other Legumes,Crotalaria,Win,Mix,Win-Mix,Positive Ecological Outcome,Positive Ecological Outcome
167,418,"Nel A.A., Purchase J.L., Barnard A.",2003,Productivity and stability of grain yield in wheat and maize as affected by rotational cropping systems in the eastern Free State,160,South Africa,Africa,-28.16493064,28.3095209,Grain / Dry bean,Maize-wheat,Other Legumes,Dry bean,Mix,Mix,Mix-Mix,Mixed Socio-ecological Outcomes,Mixed Socio-ecological Outcomes
194,435,"Ojiem J.O., Franke A.C., Vanlauwe B., de Ridder N., Giller K.E.",2014,Benefits of legume-maize rotations: Assessing the impact of diversity on the productivity of smallholders in Western Kenya,171,Kenya,Africa,0,34.683333,Grain / Lablab,Maize,Other Legumes,Lablab,Win,Mix,Win-Mix,Positive Ecological Outcome,Positive Ecological Outcome
188,435,"Ojiem J.O., Franke A.C., Vanlauwe B., de Ridder N., Giller K.E.",2014,Benefits of legume-maize rotations: Assessing the impact of diversity on the productivity of smallholders in Western Kenya,171,Kenya,Africa,7.383333,34.733333,Grain / Lablab,Maize,Other Legumes,Lablab,Win,Mix,Win-Mix,Positive Ecological Outcome,Positive Ecological Outcome
200,435,"Ojiem J.O., Franke A.C., Vanlauwe B., de Ridder N., Giller K.E.",2014,Benefits of legume-maize rotations: Assessing the impact of diversity on the productivity of smallholders in Western Kenya,171,Kenya,Africa,0.033333,34.333333,Grain / Lablab,Maize,Other Legumes,Lablab bean,Win,Mix,Win-Mix,Positive Ecological Outcome,Positive Ecological Outcome
75,199,"Gitari H.I., Gachene C.K.K., Karanja N.N., Kamau S., Nyawade S., Sharma K., Schulte-Geldermann E.",2018,Optimizing yield and economic returns of rain-fed potato (Solanum tuberosum L.) through water conservation under potato-legume intercropping systems,76,Kenya,Africa,-1.252234405,36.72876471,Non-Grain / Dolichos,Potato,Other Legumes,Lablab bean,Win,Mix,Win-Mix,Positive Ecological Outcome,Positive Ecological Outcome
73,198,"Gitari H.I., Nyawade S.O., Kamau S., Karanja N.N., Gachene C.K.K., Raza M.A., Maitra S., Schulte-Geldermann E.",2020,Revisiting intercropping indices with respect to potato-legume intercropping systems,75,Kenya,Africa,-1.252234405,36.72876471,Non-Grain / Dolichos,Potato,Other Legumes,Lablab bean,Win,Win,Win-Win,Positive Socio-ecological Outcomes,Positive Socio-ecological Outcomes
199,435,"Ojiem J.O., Franke A.C., Vanlauwe B., de Ridder N., Giller K.E.",2014,Benefits of legume-maize rotations: Assessing the impact of diversity on the productivity of smallholders in Western Kenya,171,Kenya,Africa,0.033333,34.333333,Grain / Lima bean,Maize,Other Legumes,Lima bean,Win,Mix,Win-Mix,Positive Ecological Outcome,Positive Ecological Outcome
193,435,"Ojiem J.O., Franke A.C., Vanlauwe B., de Ridder N., Giller K.E.",2014,Benefits of legume-maize rotations: Assessing the impact of diversity on the productivity of smallholders in Western Kenya,171,Kenya,Africa,0,34.683333,Grain / Lima bean,Maize,Other Legumes,Lima bean,Win,Mix,Win-Mix,Positive Ecological Outcome,Positive Ecological Outcome
187,435,"Ojiem J.O., Franke A.C., Vanlauwe B., de Ridder N., Giller K.E.",2014,Benefits of legume-maize rotations: Assessing the impact of diversity on the productivity of smallholders in Western Kenya,171,Kenya,Africa,7.383333,34.733333,Grain / Lima bean,Maize,Other Legumes,Lima bean,Win,Mix,Win-Mix,Positive Ecological Outcome,Positive Ecological Outcome
319,671,"Xing H., Liu D.L., Li G., Wang B., Anwar M.R., Crean J., Lines-Kelly R., Yu Q.",2017,"Incorporating grain legumes in cereal-based cropping systems to improve profitability in southern New South Wales, Australia",272,Australia,Australia,-35.029167,147.343333,Grain + Non-Grain / Lupin,Wheat/canola,Other Legumes,Lupin,Win,Win,Win-Win,Positive Socio-ecological Outcomes,Positive Socio-ecological Outcomes
166,418,"Nel A.A., Purchase J.L., Barnard A.",2003,Productivity and stability of grain yield in wheat and maize as affected by rotational cropping systems in the eastern Free State,160,South Africa,Africa,-28.16493064,28.3095209,Grain / Lupin,Wheat,Other Legumes,Lupin,Win,Win,Win-Win,Positive Socio-ecological Outcomes,Positive Socio-ecological Outcomes
376,776,"Bitew, Y., Alemayehu, G., Adego, E., & Assefa, A. (2019, Dec). ",2019,"Boosting land use efficiency, profitability and productivity of finger millet by intercropping with grain legumes",361,Ethiopia,Africa,11.340569,36.934292,Grain / Lupin,Finger Millet,Other Legumes,Lupine,Win,Win,Win-Win,Positive Socio-ecological Outcomes,Positive Socio-ecological Outcomes
62,154,"Dwivedi A., Singh A., Tomar S.S., Bankoti P., Singh O., Kumar K.",2016,Interaction effect of maize and mashbean intercropping on sustainable production system in subtropical Zone of India,62,India,Asia,29.666667,77.7,Grain / Mashbean,Maize,Other Legumes,Mashbean,Mix,Mix,Mix-Mix,Mixed Socio-ecological Outcomes,Mixed Socio-ecological Outcomes
128,320,"Kuri B.R., Yadav R.S., Kumawat A.",2012,Evaluation of pearl millet (Pennisetum glaucum) and mothbean (Vigna acconitifolia) intercropping systems in hyper arid partially irrigated north-western plains zone,119,India,Asia,28.094828,73.352658,Grain / Mothbean,Pearl Millet,Other Legumes,Mothbean,Win,Mix,Win-Mix,Positive Ecological Outcome,Positive Ecological Outcome
262,546,"Sharma S.K., Singh J.",2014,Productivity and economics of castor (Ricinus communis) - based intercropping systems under rainfed conditions,221,India,Asia,29.15017,75.704463,Non-Grain / Mothbean,Castor,Other Legumes,Mothbean,Mix,Win,Mix-Win,Positive Social Outcome,Positive Social Outcome
299,613,"Tetarwal J.P., Rana K.S.",2006,"Impact of cropping system, fertility level and moisture-conservation practice on productivity, nutrient uptake, water use and profitability of pearlmillet (Pennisetum glaucum) under rainfed conditions",251,India,Asia,28.066667,77.016667,Grain / Mothbean,Pearl Millet,Other Legumes,Mothbean,Mix,Win,Mix-Win,Positive Social Outcome,Positive Social Outcome
59,132,"Dayal D., Mangalassery S., Meena S.L., Ram B.",2015,Productivity and profitability of legumes as influenced by integrated nutrient management with fruit crops under hot arid ecology,57,India,Asia,23.215138,69.792388,Non-Grain / Mothpea,"Pomegranate, Ber/jujube (Ziziphus mauritiana), Aonla/Indian gooseberry (Embelica officinalis)",Other Legumes,Mothpea,Win,Win,Win-Win,Positive Socio-ecological Outcomes,Positive Socio-ecological Outcomes
288,583,"Snapp S.S., Blackie M.J., Gilbert R.A., Bezner-Kerr R., Kanyama-Phiri G.Y.",2010,Biodiversity can support a greener revolution in Africa,240,Malawi,Africa,-13.5,33.9,Grain / Mucuna,Maize,Other Legumes,Mucuna,Mix,Mix,Mix-Mix,Mixed Socio-ecological Outcomes,Mixed Socio-ecological Outcomes
132,329,"Lengwati D.M., Mathews C., Dakora F.D.",2020,Rotation Benefits From N2-Fixing Grain Legumes to Cereals: From Increases in Seed Yield and Quality to Greater Household Cash-Income by a Following Maize Crop,123,South Africa,Africa,-25.440278,30.9825,Grain / Black gram,Maize,Other Legumes,Black gram,Win,Mix,Win-Mix,Positive Ecological Outcome,Positive Ecological Outcome
230,505,"Reddy P.R.R., Mohammad S.",2009,Evaluation of cotton (Gossypium hirsutum)-based intercropping system through different approaches under rainfed conditions,202,India,Asia,18.05,79.366667,Non-Grain / Black Gram,Cotton,Other Legumes,Black gram,Win,Win,Win-Win,Positive Socio-ecological Outcomes,Positive Socio-ecological Outcomes
253,539,"Sharma A.R., Behera U.K.",2009,Recycling of legume residues for nitrogen economy and higher productivity in maize (Zea mays)-wheat (Triticum aestivum) cropping system,218,India,Asia,28.066667,77.016667,Grain / Black gram,Maize-wheat,Other Legumes,Blackgram,Mix,Mix,Mix-Mix,Mixed Socio-ecological Outcomes,Mixed Socio-ecological Outcomes
245,528,"Sarkar R.K., Sanyal S.R.",2000,Production potential and economic feasibility of sesame (Sesamum indicum)-based intercropping system with pulse and oilseed crops on rice fallow land,213,India,Asia,22.366667,88.466667,Non-Grain / Black gram,Sesame,Other Legumes,Blackgram,Win,Mix,Win-Mix,Positive Ecological Outcome,Positive Ecological Outcome
161,410,"Naresh R.K., Singh S.P., Kumar P., Singh B., Singh P.K., Chauhan P., Rathore R.S.",2014,"Sustainability of maize (Zea mays)-wheat (Triticum aestivum) cropping system under legumes intercropping and effect of nitrogen level on light distribution, soil temperature and crop productivity",154,India,Asia,29.074154,77.707275,Grain / Black gram,Maize-wheat,Other Legumes,Blackgram,Mix,Win,Mix-Win,Positive Social Outcome,Positive Social Outcome
248,529,"Sarkar R.K., Chakraborty A.",2000,Biological feasibility and economic viability of intercropping pulse and oilseed crops with sesame (Sesamum indicum) under different planting patterns in rice-fallow gangetic alluvial land,214,India,Asia,22.366667,88.466667,Non-Grain / Black gram,Sesame,Other Legumes,Blackgram,Win,Win,Win-Win,Positive Socio-ecological Outcomes,Positive Socio-ecological Outcomes
251,530,"Sarkar R.K., Chakraborty A., Bala B.",1998,Biological potential and economic feasibility of intercropping of sunflower (Helianthus annuus) with pulses and oilseeds under different planting patterns on rice fallow land,215,India,Asia,22.366667,88.466667,Grain / Black gram,Sunflower,Other Legumes,Blackgram,Win,Win,Win-Win,Positive Socio-ecological Outcomes,Positive Socio-ecological Outcomes
20,42,"Asfaw S., McCarthy N., Lipper L., Arslan A., Cattaneo A.",2016,What determines farmers’ adaptive capacity? Empirical evidence from Malawi,24,Malawi,Africa,-13.799349,33.762857,Grain / Unspecified legume,Maize,Other Legumes,Other,Win,Win,Win-Win,Positive Socio-ecological Outcomes,Positive Socio-ecological Outcomes
19,42,"Asfaw S., McCarthy N., Lipper L., Arslan A., Cattaneo A.",2016,What determines farmers’ adaptive capacity? Empirical evidence from Malawi,24,Malawi,Africa,-11.232755,33.936137,Grain / Unspecified legume,Maize,Other Legumes,Other,Win,Win,Win-Win,Positive Socio-ecological Outcomes,Positive Socio-ecological Outcomes
21,42,"Asfaw S., McCarthy N., Lipper L., Arslan A., Cattaneo A.",2016,What determines farmers’ adaptive capacity? Empirical evidence from Malawi,24,Malawi,Africa,-15.615385,35.093623,Grain / Unspecified legume,Maize,Other Legumes,Other,Win,Win,Win-Win,Positive Socio-ecological Outcomes,Positive Socio-ecological Outcomes
14,37,"Arslan A., Belotti F., Lipper L.",2017,Smallholder productivity and weather shocks: Adoption and impact of widely promoted agricultural practices in Tanzania,22,Tanzania,Africa,-6.047537,34.734702,Grain / Unspecified legume,Maize,Other Legumes,Other,Win,Win,Win-Win,Positive Socio-ecological Outcomes,Positive Socio-ecological Outcomes
348,742,"Mohan, H.M., Chittapur, B.M., Hiremath, S.M",2013,EVALUATION OF RICEBEAN AND FRENCHBEAN AS INTERCROPS WITH MAIZE UNDER DIFFERENT ROW PROPORTIONS IN THE PENINSULAR REGION,327,India,Asia,15.463467,75.045458,Grain / Rice bean,Maize,Other Legumes,Rice bean,Win,Win,Win-Win,Positive Socio-ecological Outcomes,Positive Socio-ecological Outcomes
380,779,"Bastia, D. K., Behera, S. K., & Panda, M. R. (2021, Dec). ",2021,"Impacts of soil fertility management on productivity and economics of rice and fodder intercropping systems under rainfed conditions in Odisha, India",364,India,Asia,20.466667,84.233333,Grain / Ricebean,Rice,Other Legumes,Ricebean,Mix,Mix,Mix-Mix,Mixed Socio-ecological Outcomes,Mixed Socio-ecological Outcomes
53,107,"Choudhary V.K., Kumar P.S., Sarkar S.K., Yadav J.S.",2013,"Production potential, economic analysis and energy auditing for maize (Zea mays)-vegetable based cropping systems in Eastern Himalayan Region, Arunachal Pradesh",50,India,Asia,27.980252,94.691135,Grain / Pea,Maize,Pea,Pea,Mix,Mix,Mix-Mix,Mixed Socio-ecological Outcomes,Mixed Socio-ecological Outcomes
179,425,"Nielsen D.C., Vigil M.F.",2017,Intensifying a semi-arid dryland crop rotation by replacing fallow with pea,165,United States of America,North America,40.15000631,-103.1500074,Grain / Pea,Wheat-Corn-Millet,Pea,Pea,Mix,Lose,Mix-Lose,Negative Social Outcomes,Negative Social Outcomes
333,710,"Zentner RP, Wall DD, Nagy CN, et al",2002,Economics of crop diversification and soil tillage opportunities in the Canadian prairies,295,Canada,North America,50.533306,-103.666667,Grain / Pea,Wheat,Pea,Pea,Lose,Win,Lose-Win,Opposing Socio-ecological Outcome,Opposing Socio-ecological Outcome
140,356,"MacWilliam S., Wismer M., Kulshreshtha S.",2014,Life cycle and economic assessment of Western Canadian pulse systems: The inclusion of pulses in crop rotations,132,Canada,North America,49.263829,-123.134282,Grain + Non-Grain / Pea,Canola-Wheat,Pea,Pea,Win,Mix,Win-Mix,Positive Ecological Outcome,Positive Ecological Outcome
336,720,"Walburger AM, McKenzie RH, Seward K, Ulrich K",2004,The economics of sustainable agriculture alternatives on the semiarid Canadian prairies: The case for legumes and organic amendments,305,Canada,North America,50.551536,-111.851214,Grain / Pea + Chickling vetch,Wheat,Pea,Pea,Win,Mix,Win-Mix,Positive Ecological Outcome,Positive Ecological Outcome
335,715,"Yang CH, Fan ZL, Chai Q",2018,Agronomic and Economic Benefits of Pea/Maize Intercropping Systems in Relation to N Fertilizer and Maize Density,300,China,Asia,37.872222,102.847222,Grain / Pea,Maize,Pea,Pea,Win,Mix,Win-Mix,Positive Ecological Outcome,Positive Ecological Outcome
109,278,"Kaur N., Bhullar M.S., Gill G.",2015,Weed management options for sugarcane-vegetable intercropping systems in north-western India,104,India,Asia,30.905,75.806,Non-Grain / Pea,Sugarcane,Pea,Pea,Win,Mix,Win-Mix,Positive Ecological Outcome,Positive Ecological Outcome
42,99,"Chauhan D.S., Sharma R.K., Kharub A.S., Tripathi S.C., Chhokar R.S.",2001,"Effect of crop intensification on productivity, profitability, energetics and soil fertility in rice (Oryza sativa)-wheat (Triticum aestivum) cropping system of north-western plains",44,India,Asia,29.705298,76.991967,Grain / Pea,Rice-Wheat,Pea,Pea,Win,Mix,Win-Mix,Positive Ecological Outcome,Positive Ecological Outcome
49,106,"Choudhary V.K., Kumar P.S.",2013,"Crop and water productivity, profitability and energy consumption pattern of a maize-based crop sequence in the North Eastern Himalayan Region, India",49,India,Asia,27.980252,94.691135,Grain / Pea,Maize,Pea,Pea,Win,Mix,Win-Mix,Positive Ecological Outcome,Positive Ecological Outcome
126,309,"Kumar M., Kumar R., Rangnamei K.L., Das A., Meena K.L., Rajkhowa D.J.",2019,Crop diversification for enhancing the productivity for food and nutritional security under the Eastern Himalayas,113,India,Asia,26.475,94.8,Grain / Pea,Rice,Pea,Pea,Win,Mix,Win-Mix,Positive Ecological Outcome,Positive Ecological Outcome
