"uniqueID","StudyID_IDALL","Authors","Year","Title","Citation","Unit_analysis","Study_design","Case_countries","Continent","Worldbank_national_income_group","Synthetic_fertiliser_category","Water_source","Suppreg_services_average_percent_transf","Suppreg_services_average","Climate_regulation","Disease_regulation","Pest_regulation","Water_regulation","Water_purification","Pollination","Soil_formation","Nutrient_cycling","Aspect of Nutrient cycling measured","Primary_production","Econ_wellbeing_average_percent_transf","Econ_wellbeing_average","Profit","Financial_security","Physical_capital","Savings_labour_cost","Combined_ecological_social_outcome"
318,575,"Singh U., Singh S.R., Saad A.A., Khanday B.A., Singh J.K.",2011,"Yield advantage, reciprosity functions and energy budgeting of lentil (Lens culinaris) + oat (Avena sativa) intercropping under varying row ratio and phosphorus management",NA,"Plot","Experiment (research station)","India","Asia","LMIC","Synthetic - below threshold","rainfed",17.8200692808373,1.17820069280837,"1.0372093023255815","NA","NA","1.2247706422018347","NA","NA","NA","1.2655367231638417","Phosphorus uptake by system","1.1852861035422342",11.2036153937089,1.11203615393709,"1.2404815742834443","NA","0.98359073359073368","NA","Win-Mix"
320,583,"Snapp S.S., Blackie M.J., Gilbert R.A., Bezner-Kerr R., Kanyama-Phiri G.Y.",2010,"Biodiversity can support a greener revolution in Africa","Snapp, S. S., Blackie, M. J., Gilbert, R. A., Bezner-Kerr, R., & Kanyama-Phiri, G. Y. (2010). Biodiversity can support a greener revolution in Africa. Proc Natl Acad Sci U S A, 107(48), 20840-20845. doi:10.1073/pnas.1007199107","Plot","Experiment (on farm)","Malawi","Africa","LIC","Synthetic - below threshold","rainfed",0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","1",43.4316354,1.434316354,"1.4343163539999999","NA","NA","NA","Mix-Mix"
321,583,"Snapp S.S., Blackie M.J., Gilbert R.A., Bezner-Kerr R., Kanyama-Phiri G.Y.",2010,"Biodiversity can support a greener revolution in Africa","Snapp, S. S., Blackie, M. J., Gilbert, R. A., Bezner-Kerr, R., & Kanyama-Phiri, G. Y. (2010). Biodiversity can support a greener revolution in Africa. Proc Natl Acad Sci U S A, 107(48), 20840-20845. doi:10.1073/pnas.1007199108","Plot","Experiment (on farm)","Malawi","Africa","LIC","Synthetic - below threshold","rainfed",50,1.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","1.5",-48.5254692,0.514745308,"0.51474530799999996","NA","NA","NA","Mix-Mix"
322,583,"Snapp S.S., Blackie M.J., Gilbert R.A., Bezner-Kerr R., Kanyama-Phiri G.Y.",2010,"Biodiversity can support a greener revolution in Africa","Snapp, S. S., Blackie, M. J., Gilbert, R. A., Bezner-Kerr, R., & Kanyama-Phiri, G. Y. (2010). Biodiversity can support a greener revolution in Africa. Proc Natl Acad Sci U S A, 107(48), 20840-20845. doi:10.1073/pnas.1007199109","Plot","Experiment (on farm)","Malawi","Africa","LIC","Synthetic - below threshold","rainfed",25,1.25,"NA","NA","NA","NA","NA","NA","NA","NA","NA","1.25",0,1,"1","NA","NA","NA","Mix-Mix"
323,583,"Snapp S.S., Blackie M.J., Gilbert R.A., Bezner-Kerr R., Kanyama-Phiri G.Y.",2010,"Biodiversity can support a greener revolution in Africa","Snapp, S. S., Blackie, M. J., Gilbert, R. A., Bezner-Kerr, R., & Kanyama-Phiri, G. Y. (2010). Biodiversity can support a greener revolution in Africa. Proc Natl Acad Sci U S A, 107(48), 20840-20845. doi:10.1073/pnas.1007199110","Plot","Experiment (on farm)","Malawi","Africa","LIC","Synthetic - below threshold","rainfed",173.44173,2.7344173,"NA","NA","NA","NA","NA","NA","NA","3.4444444000000001","Mean residue nitrogen content (kg/ha)","2.0243902",82.111437,1.82111437,"1.8211143700000001","NA","NA","NA","Mix-Win"
324,583,"Snapp S.S., Blackie M.J., Gilbert R.A., Bezner-Kerr R., Kanyama-Phiri G.Y.",2010,"Biodiversity can support a greener revolution in Africa","Snapp, S. S., Blackie, M. J., Gilbert, R. A., Bezner-Kerr, R., & Kanyama-Phiri, G. Y. (2010). Biodiversity can support a greener revolution in Africa. Proc Natl Acad Sci U S A, 107(48), 20840-20845. doi:10.1073/pnas.1007199111","Plot","Experiment (on farm)","Malawi","Africa","LIC","Synthetic - below threshold","rainfed",157.65583,2.5765583,"NA","NA","NA","NA","NA","NA","NA","3.0555555999999999","Mean residue nitrogen content (kg/ha)","2.0975609999999998",-5.5718475,0.944281525,"0.94428152499999995","NA","NA","NA","Mix-Mix"
325,583,"Snapp S.S., Blackie M.J., Gilbert R.A., Bezner-Kerr R., Kanyama-Phiri G.Y.",2010,"Biodiversity can support a greener revolution in Africa","Snapp, S. S., Blackie, M. J., Gilbert, R. A., Bezner-Kerr, R., & Kanyama-Phiri, G. Y. (2010). Biodiversity can support a greener revolution in Africa. Proc Natl Acad Sci U S A, 107(48), 20840-20845. doi:10.1073/pnas.1007199112","Plot","Experiment (on farm)","Malawi","Africa","LIC","Synthetic - below threshold","rainfed",0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","1",185.0241546,2.850241546,"2.8502415459999999","NA","NA","NA","Mix-Win"
326,583,"Snapp S.S., Blackie M.J., Gilbert R.A., Bezner-Kerr R., Kanyama-Phiri G.Y.",2010,"Biodiversity can support a greener revolution in Africa","Snapp, S. S., Blackie, M. J., Gilbert, R. A., Bezner-Kerr, R., & Kanyama-Phiri, G. Y. (2010). Biodiversity can support a greener revolution in Africa. Proc Natl Acad Sci U S A, 107(48), 20840-20845. doi:10.1073/pnas.1007199113","Plot","Experiment (on farm)","Malawi","Africa","LIC","Synthetic - below threshold","rainfed",50,1.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","1.5",61.8357488,1.618357488,"1.618357488","NA","NA","NA","Mix-Mix"
327,583,"Snapp S.S., Blackie M.J., Gilbert R.A., Bezner-Kerr R., Kanyama-Phiri G.Y.",2010,"Biodiversity can support a greener revolution in Africa","Snapp, S. S., Blackie, M. J., Gilbert, R. A., Bezner-Kerr, R., & Kanyama-Phiri, G. Y. (2010). Biodiversity can support a greener revolution in Africa. Proc Natl Acad Sci U S A, 107(48), 20840-20845. doi:10.1073/pnas.1007199114","Plot","Experiment (on farm)","Malawi","Africa","LIC","Synthetic - below threshold","rainfed",0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","1",132.3671498,2.323671498,"2.3236714979999999","NA","NA","NA","Mix-Mix"
328,582,"Snapp S.S., Grabowski P., Chikowo R., Smith A., Anders E., Sirrine D., Chimonyo V., Bekunda M.",2018,"Maize yield and profitability tradeoffs with social, human and environmental performance: Is sustainable intensification feasible?","Snapp, S. S., Grabowski, P., Chikowo, R., Smith, A., Anders, E., Sirrine, D., . . . Bekunda, M. (2018). Maize yield and profitability tradeoffs with social, human and environmental performance: Is sustainable intensification feasible? Agricultural Systems, 162, 77-88. doi:10.1016/j.agsy.2018.01.012","Plot","Experiment (on farm)","Malawi","Africa","LIC","Synthetic - below threshold","rainfed",85.964065,1.85964065,"NA","NA","NA","NA","NA","NA","NA","1.1556586","Relative change in soil nitrogen","2.5636226999999998",71.6341788333333,1.71634178833333,"3.0251841650000002","1.0217391","NA","1.1021021","Win-Mix"
329,582,"Snapp S.S., Grabowski P., Chikowo R., Smith A., Anders E., Sirrine D., Chimonyo V., Bekunda M.",2018,"Maize yield and profitability tradeoffs with social, human and environmental performance: Is sustainable intensification feasible?","Snapp, S. S., Grabowski, P., Chikowo, R., Smith, A., Anders, E., Sirrine, D., . . . Bekunda, M. (2018). Maize yield and profitability tradeoffs with social, human and environmental performance: Is sustainable intensification feasible? Agricultural Systems, 162, 77-88. doi:10.1016/j.agsy.2018.01.013","Plot","Experiment (on farm)","Malawi","Africa","LIC","Synthetic - below threshold","rainfed",55.079385,1.55079385,"NA","NA","NA","NA","NA","NA","NA","1.1384703","Relative change in soil nitrogen","1.9631174",22.6536246,1.226536246,"1.6188306379999999","1.0217391","NA","1.039039","Win-Mix"
330,582,"Snapp S.S., Grabowski P., Chikowo R., Smith A., Anders E., Sirrine D., Chimonyo V., Bekunda M.",2018,"Maize yield and profitability tradeoffs with social, human and environmental performance: Is sustainable intensification feasible?","Snapp, S. S., Grabowski, P., Chikowo, R., Smith, A., Anders, E., Sirrine, D., . . . Bekunda, M. (2018). Maize yield and profitability tradeoffs with social, human and environmental performance: Is sustainable intensification feasible? Agricultural Systems, 162, 77-88. doi:10.1016/j.agsy.2018.01.014","Plot","Experiment (on farm)","Malawi","Africa","LIC","Synthetic - below threshold","rainfed",56.276985,1.56276985,"NA","NA","NA","NA","NA","NA","NA","1.1094272999999999","Relative change in soil nitrogen","2.0161123999999999",64.2868668666667,1.64286866866667,"2.7621923060000002","1.0643115999999999","NA","1.1021021","Win-Win"
331,582,"Snapp S.S., Grabowski P., Chikowo R., Smith A., Anders E., Sirrine D., Chimonyo V., Bekunda M.",2018,"Maize yield and profitability tradeoffs with social, human and environmental performance: Is sustainable intensification feasible?","Snapp, S. S., Grabowski, P., Chikowo, R., Smith, A., Anders, E., Sirrine, D., . . . Bekunda, M. (2018). Maize yield and profitability tradeoffs with social, human and environmental performance: Is sustainable intensification feasible? Agricultural Systems, 162, 77-88. doi:10.1016/j.agsy.2018.01.015","Plot","Experiment (on farm)","Malawi","Africa","LIC","Synthetic - below threshold","rainfed",39.814945,1.39814945,"NA","NA","NA","NA","NA","NA","NA","1.0700004000000001","Relative change in soil nitrogen","1.7262985",37.4290151333333,1.37429015133333,"2.0195198539999999","1.0643115999999999","NA","1.039039","Win-Win"
332,582,"Snapp S.S., Grabowski P., Chikowo R., Smith A., Anders E., Sirrine D., Chimonyo V., Bekunda M.",2018,"Maize yield and profitability tradeoffs with social, human and environmental performance: Is sustainable intensification feasible?","Snapp, S. S., Grabowski, P., Chikowo, R., Smith, A., Anders, E., Sirrine, D., . . . Bekunda, M. (2018). Maize yield and profitability tradeoffs with social, human and environmental performance: Is sustainable intensification feasible? Agricultural Systems, 162, 77-88. doi:10.1016/j.agsy.2018.01.016","Plot","Experiment (on farm)","Malawi","Africa","LIC","Synthetic - below threshold","rainfed",118.2644,2.182644,"NA","NA","NA","NA","NA","NA","NA","1.0885400000000001","Relative change in soil nitrogen","3.276748",179.584387233333,2.79584387233333,"6.0757521170000004","1.2096773999999999","NA","1.1021021","Win-Win"
333,582,"Snapp S.S., Grabowski P., Chikowo R., Smith A., Anders E., Sirrine D., Chimonyo V., Bekunda M.",2018,"Maize yield and profitability tradeoffs with social, human and environmental performance: Is sustainable intensification feasible?","Snapp, S. S., Grabowski, P., Chikowo, R., Smith, A., Anders, E., Sirrine, D., . . . Bekunda, M. (2018). Maize yield and profitability tradeoffs with social, human and environmental performance: Is sustainable intensification feasible? Agricultural Systems, 162, 77-88. doi:10.1016/j.agsy.2018.01.017","Plot","Experiment (on farm)","Malawi","Africa","LIC","Synthetic - below threshold","rainfed",60.159855,1.60159855,"NA","NA","NA","NA","NA","NA","NA","1.0843932000000001","Relative change in soil nitrogen","2.1188039000000001",166.110758766667,2.66110758766667,"5.7346063630000002","1.2096773999999999","NA","1.039039","Win-Win"
335,589,"Soriano J.B., Wani S.P., Rao A.N., Hanumanthappa A.K., Gowda J.A.C., Rathore A.",2017,"On-farm evaluation of dry-seeded rice cultivars and cropping systems in the semi-arid region of India","Soriano, J. B., Wani, S. P., Rao, A. N., Hanumanthappa, A. K., Gowda, J. A. C., & Rathore, A. (2017). On-farm evaluation of dry-seeded rice cultivars and cropping systems in the semi-arid region of India. Philippine Journal of Science, 146(3), 223-235.","Field","Experiment (on farm)","India","Asia","LMIC","Synthetic - below threshold","irrigation",21.5474,1.215474,"NA","NA","NA","NA","NA","NA","NA","NA","NA","1.2154739999999999",33.843085,1.33843085,"1.3384308499999999","NA","Negative","Negative","Win-Mix"
336,589,"Soriano J.B., Wani S.P., Rao A.N., Hanumanthappa A.K., Gowda J.A.C., Rathore A.",2017,"On-farm evaluation of dry-seeded rice cultivars and cropping systems in the semi-arid region of India","Soriano, J. B., Wani, S. P., Rao, A. N., Hanumanthappa, A. K., Gowda, J. A. C., & Rathore, A. (2017). On-farm evaluation of dry-seeded rice cultivars and cropping systems in the semi-arid region of India. Philippine Journal of Science, 146(3), 223-235.","Field","Experiment (on farm)","India","Asia","LMIC","Synthetic - below threshold","irrigation",9.89390000000001,1.098939,"NA","NA","NA","NA","NA","NA","NA","NA","NA","1.0989390000000001",26.795213,1.26795213,"1.2679521300000001","NA","Negative","Negative","Win-Mix"
338,726,"Sun T, Feng XM, Lal R, et al",2021,"Crop diversification practice faces a tradeoff between increasing productivity and reducing carbon footprints","Sun, T., Feng, X. M., Lal, R., Cao, T. H., Guo, J. R., Deng, A. X., . . . Zhang, W. J. (2021). Crop diversification practice faces a tradeoff between increasing productivity and reducing carbon footprints. Agriculture Ecosystems & Environment, 321, 10. doi:10.1016/j.agee.2021.107614","Plot","Experiment (research station)","China","Asia","UMIC","Synthetic - below threshold","rainfed",33.2324896904328,1.33232489690433,"1.5125563731307856","NA","NA","NA","NA","NA","NA","1.1520934206778695","Soil cumulative GHG emissions (kg CO2-eq ha-1yr-1)","NA",7.26062748306884,1.07260627483069,"1.048170586520152","1.0970419631412249","NA","NA","Mix-Win"
339,726,"Sun T, Feng XM, Lal R, et al",2021,"Crop diversification practice faces a tradeoff between increasing productivity and reducing carbon footprints","Sun, T., Feng, X. M., Lal, R., Cao, T. H., Guo, J. R., Deng, A. X., . . . Zhang, W. J. (2021). Crop diversification practice faces a tradeoff between increasing productivity and reducing carbon footprints. Agriculture Ecosystems & Environment, 321, 10. doi:10.1016/j.agee.2021.107615","Plot","Experiment (research station)","China","Asia","UMIC","Synthetic - below threshold","rainfed",17.3887159745183,1.17388715974518,"1.2138143840493711","NA","NA","NA","NA","NA","NA","1.1339599354409948","Soil cumulative GHG emissions (kg CO2-eq ha-1yr-1)","NA",10.3791362166154,1.10379136216615,"1.0743670884505532","1.1332156358817556","NA","NA","Mix-Win"
341,609,"Telkar S.G., Singh A.K.",2018,"Productivity, profitability and soil biochemical properties in maize (Zea mays) and soybean (Glycine max) intercropping as influenced by population proportion of component crops","Telkar, S. G., & Singh, A. K. (2018). Productivity, profitability and soil biochemical properties in maize (Zea mays) and soybean (Glycine max) intercropping as influenced by population proportion of component crops. Indian Journal of Agricultural Sciences, 88(3), 458-462.","Plot","Experiment (research station)","India","Asia","LMIC","Synthetic - below threshold","rainfed",7.757155,1.07757155,"NA","NA","NA","NA","NA","NA","NA","1.153497","Available soil nitrogen and phosphorus (kg/ha)","1.0016461000000001",19.381839,1.19381839,"1.1938183899999999","NA","Negative","Negative","Mix-Mix"
343,613,"Tetarwal J.P., Rana K.S.",2006,"Impact of cropping system, fertility level and moisture-conservation practice on productivity, nutrient uptake, water use and profitability of pearlmillet (Pennisetum glaucum) under rainfed conditions","Tetarwal, J. P., & Rana, K. S. (2006). Impact of cropping system, fertility level and moisture-conservation practice on productivity, nutrient uptake, water use and profitability of pearlmillet (Pennisetum glaucum) under rainfed conditions. Indian Journal of Agronomy, 51(4), 263-266.","Plot","Experiment (research station)","India","Asia","LMIC","Synthetic - below threshold","rainfed",-2.40449164850454,0.975955083514955,"NA","NA","NA","0.9925372010936977","NA","NA","NA","0.95937296593621169","Pearl millet nutrient uptake (N and P)","NA",12.0101645044804,1.1201016450448,"1.120101645044804","NA","NA","NA","Mix-Win"
346,618,"Thomas G.A., Dalal R.C., Weston E.J., King A.J., Holmes C.J., Orange D.N., Lehane K.J.",2011,"Crop rotations for sustainable grain production on a vertisol in the semi-arid subtropics","Thomas, G. A., Dalal, R. C., Weston, E. J., King, A. J., Holmes, C. J., Orange, D. N., & Lehane, K. J. (2010). Crop Rotations for Sustainable Grain Production on a Vertisol in the Semi-Arid Subtropics. Journal of Sustainable Agriculture, 35(1), 2-26. doi:10.1080/10440046.2011.530195","Plot","Experiment (on farm)","Australia","Australia","HIC","Synthetic - below threshold","rainfed",5.57544999999999,1.0557545,"NA","NA","NA","1","NA","NA","NA","1.1115090000000001","available soil nitrogen (kg/ha)","NA",137.6328502,2.376328502,"2.3763285019999998","NA","NA","NA","Mix-Win"
353,626,"Tripathi S.C., Singh R.P.",2008,"Effect of crop diversification on productivity and profitability of rice (Oryza sativa) - Wheat (triticum aestivum) cropping system","Tripathi, S. C., & Singh, R. P. (2008). Effect of crop diversification on productivity and profitability of rice (Oryza sativa) - Wheat (triticum aestivum) cropping system. Indian Journal of Agronomy, 53(1), 27-31.","Plot","Experiment (research station)","India","Asia","LMIC","Synthetic - below threshold","irrigation",36.4705882352941,1.36470588235294,"NA","NA","1.3647058823529412","NA","NA","NA","NA","NA","NA","NA",34.4262295081967,1.34426229508197,"1.3442622950819672","NA","NA","NA","Win-Win"
354,626,"Tripathi S.C., Singh R.P.",2008,"Effect of crop diversification on productivity and profitability of rice (Oryza sativa) - Wheat (triticum aestivum) cropping system","Tripathi, S. C., & Singh, R. P. (2008). Effect of crop diversification on productivity and profitability of rice (Oryza sativa) - Wheat (triticum aestivum) cropping system. Indian Journal of Agronomy, 53(1), 27-31.","Plot","Experiment (research station)","India","Asia","LMIC","Synthetic - below threshold","irrigation",68.1283422459893,1.68128342245989,"NA","NA","1.6812834224598929","NA","NA","NA","NA","NA","NA","NA",38.9344262295082,1.38934426229508,"1.389344262295082","NA","NA","NA","Win-Win"
355,631,"ul Haq M.I., Ahmad R., Jabbar A., Khalid M.",2018,"The effect of different planting techniques on productivity and profitability of barley-lentil intercrops under semi-arid subtropical climate","ul Haq, M. I., Ahmad, R., Jabbar, A., & Khalid, M. (2018). The effect of different planting techniques on productivity and profitability of barley-lentil intercrops under semi-arid subtropical climate. International Journal of Agriculture and Biology, 20(11), 2437-2445. doi:10.17957/IJAB/15.0787","Plot","Experiment (research station)","Pakistan","Asia","LMIC","Synthetic - below threshold","irrigation",18.35878,1.1835878,"NA","NA","NA","NA","NA","NA","NA","NA","NA","1.1835878",217.7909763,3.177909763,"3.1779097630000002","NA","Negative","Negative","Win-Mix"
357,647,"Wade M.K., Sanchez P.A.",1984,"Productive potential of an annual intercropping scheme in the Amazon","Wade, M. K., & Sanchez, P. A. (1984). Productive potential of an annual intercropping scheme in the Amazon. Field Crops Research, 9(C), 253-263. doi:10.1016/0378-4290(84)90030-3","Plot","Experiment (on farm)","Peru","South America","UMIC","Synthetic - below threshold","rainfed",50,1.5,"NA","NA","1.5","NA","NA","NA","Positive","NA","NA","NA",28.7509239,1.287509239,"1.287509239","Positive","NA","NA","Mix-Win"
358,647,"Wade M.K., Sanchez P.A.",1984,"Productive potential of an annual intercropping scheme in the Amazon","Wade, M. K., & Sanchez, P. A. (1984). Productive potential of an annual intercropping scheme in the Amazon. Field Crops Research, 9(C), 253-263. doi:10.1016/0378-4290(84)90030-4","Plot","Experiment (on farm)","Peru","South America","UMIC","Synthetic - below threshold","rainfed",50,1.5,"NA","NA","1.5","NA","NA","NA","Positive","NA","NA","NA",78.0776846846847,1.78077684684685,"1.7807768468468466","Positive","NA","NA","Mix-Win"
360,666,"Workayehu T., Wortmann C.S.",2011,"Maize-bean intercrop weed suppression and profitability in Southern Ethiopia","Workayehu, T., & Wortmann, C. S. (2011). Maize-Bean Intercrop Weed Suppression and Profitability in Southern Ethiopia. Agronomy Journal, 103(4), 1058-1063. doi:10.2134/agronj2010.0493","Plot","Experiment (research station)","Ethiopia","Africa","LIC","Synthetic - below threshold","rainfed",0,1,"NA","NA","1","NA","NA","NA","NA","NA","NA","NA",10.4110539,1.104110539,"1.1041105389999999","Positive","NA","NA","Mix-Win"
364,673,"Yadav M.R., Parihar C.M., Jat S.L., Singh A.K., Kumar R., Yadav R.K., Kuri B.R., Parihar M.D., Yadav B., Verma A.P., Jat M.L.",2017,"Long term effect of legume intensified crop rotations and tillage practices on productivity and profitability of maize vis-a-vis soil fertility in North-Western Indo-Gangetic Plains of India","Yadav, M. R., Parihar, C. M., Jat, S. L., Singh, A. K., Kumar, R., Yadav, R. K., . . . Jat, M. L. (2017). Long term effect of legume intensified crop rotations and tillage practices on productivity and profitability of maize vis-a-vis soil fertility in North-Western Indo-Gangetic Plains of India. Legume Research, 40(2), 282-290. doi:10.18805/1r.v0i0.7583","Plot","Experiment (research station)","India","Asia","LMIC","Synthetic - below threshold","irrigation",14.3877124838157,1.14387712483816,"1.1086956521739131","NA","NA","NA","NA","NA","NA","1.1790585975024017","available soil nitrogen (kg/ha) at different depths","NA",20.8431857265692,1.20843185726569,"1.2084318572656922","NA","Negative","NA","Win-Mix"
368,682,"Yang X., Chen Y., Pacenka S., Gao W., Ma L., Wang G., Yan P., Sui P., Steenhuis T.S.",2015,"Effect of diversified crop rotations on groundwater levels and crop water productivity in the North China Plain","Yang, X., Chen, Y., Pacenka, S., Gao, W., Ma, L., Wang, G., . . . Steenhuis, T. S. (2015). Effect of diversified crop rotations on groundwater levels and crop water productivity in the North China Plain. Journal of Hydrology, 522, 428-438. doi:10.1016/j.jhydrol.2015.01.010","Plot","Experiment (on farm)","China","Asia","UMIC","Synthetic - below threshold","irrigation",25.1461708656655,1.25146170865666,"1.2769641844749957","NA","NA","1.1621253405994549","NA","NA","NA","NA","NA","1.3152956008955154",15.7277332961149,1.15727733296115,"1.1572773329611494","NA","Positive","NA","Win-Win"
374,709,"Zhang X, Chen T, Qi YK, et al",2022,"Optimization of Rice-Based Double-Cropping System with Conservation Practice Mitigates Carbon Emission While Ensuring Profitability","Zhang, X., Chen, T., Qi, Y. K., Yang, R. P., Deng, A. X., Wang, T. S., . . . Zhang, W. J. (2022). Optimization of Rice-Based Double-Cropping System with Conservation Practice Mitigates Carbon Emission While Ensuring Profitability. Agronomy-Basel, 12(4), 13. doi:10.3390/agronomy12040924","Plot","Experiment (research station)","China","Asia","UMIC","Synthetic - below threshold","rainfed",-11.7650735095252,0.882349264904748,"0.58125380401704208","NA","NA","NA","NA","NA","NA","NA","NA","1.1834447257924536",351.338582677165,4.51338582677165,"4.5133858267716533","NA","NA","NA","Mix-Win"
375,708,"Zhao Y, Wang L, Lei X, et al",2021,"Reducing carbon footprint without compromising grain security through relaxing cropping rotation system in the North China Plain","Zhao, Y. X., Wang, L., Lei, X. Y., Wang, B., Cui, J. X., Xu, Y. N., . . . Sui, P. (2021). Reducing carbon footprint without compromising grain security through relaxing cropping rotation system in the North China Plain. Journal of Cleaner Production, 318, 11. doi:10.1016/j.jclepro.2021.128465","Plot","Experiment (research station)","China","Asia","UMIC","Synthetic - above threshold","rainfed",-3.54669044872321,0.964533095512768,"1.0680879879420695","NA","NA","NA","NA","NA","NA","NA","NA","0.86097820308346629",63.5838150289017,1.63583815028902,"1.6358381502890174","NA","NA","NA","Mix-Win"
376,708,"Zhao Y, Wang L, Lei X, et al",2021,"Reducing carbon footprint without compromising grain security through relaxing cropping rotation system in the North China Plain","Zhao, Y. X., Wang, L., Lei, X. Y., Wang, B., Cui, J. X., Xu, Y. N., . . . Sui, P. (2021). Reducing carbon footprint without compromising grain security through relaxing cropping rotation system in the North China Plain. Journal of Cleaner Production, 318, 11. doi:10.1016/j.jclepro.2021.128466","Plot","Experiment (research station)","China","Asia","UMIC","Synthetic - above threshold","rainfed",-17.7028772127424,0.822971227872576,"0.88267852021795234","NA","NA","NA","NA","NA","NA","NA","NA","0.7632639355271994",177.966101694915,2.77966101694915,"2.7796610169491527","NA","NA","NA","Mix-Win"
